build_id,car_id,make,model,variant,year,mods_applied,mod_description,result_hp,result_torque,result_0_100,result_top_speed,result_quarter_mile,measurement_type,source_type,source_url,result_torque_nm,confidence
BUILD_371E3468,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_C906205C,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_FF0DD390,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_BF6CAFB6,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_22BBD10C,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_C5CCA990,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_3D8B442C,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_7AC278A9,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_64526483,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_E5A7DC98,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_911B2E5F,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_EFCA9956,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_78107B2F,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_B6184189,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_BE7855D9,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_4F847C38,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_53CA3682,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_8FC2CFD3,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_890045EB,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_5C020C7F,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6A52AD8C,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_9C9E0441,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E838EA8C,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_39305182,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9F19A1C8,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_D83158AC,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_92ED2C9A,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_1C38A922,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_7FBDEDC3,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_F6F16646,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_BB6C146D,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_894C708A,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6AC75E3E,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_7CF0DCA6,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_57EC76DA,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_4E57AA28,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F5D11335,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_E64C884E,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_531A0535,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_304E6C27,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_D6A9E2DF,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_2C524C56,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9096792C,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_E30F4656,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_46CA5EA6,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_15DA661C,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E709BF79,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_B0BEC5B7,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F81D49A9,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_293B8043,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_FAB7E2B0,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_122590F9,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_C74E8F7D,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_8C3E4966,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_DCA16A6D,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_E66D1CE2,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E6892E71,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_8505F821,APR Stage 1 ECU Upgrade,145.0,,8.97,,,synthetic,synthetic,synthetic,,0.4
BUILD_60F16D4E,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_227368B2,APR Stage 2 ECU Upgrade,163.1,,8.36,,,synthetic,synthetic,synthetic,,0.4
BUILD_6BE55E6E,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_FDB0604A,APR Stage 1 ECU Upgrade,140.6,,9.13,,,synthetic,synthetic,synthetic,,0.4
BUILD_A0AE90F8,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_B32F74C0,APR Stage 2 ECU Upgrade,167.7,,8.22,,,synthetic,synthetic,synthetic,,0.4
BUILD_11CD7533,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_B3F525C2,APR Stage 1 ECU Upgrade,139.1,,9.19,,,synthetic,synthetic,synthetic,,0.4
BUILD_9D9FB7EE,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_E8142244,APR Stage 2 ECU Upgrade,167.9,,8.21,,,synthetic,synthetic,synthetic,,0.4
BUILD_DA4351D4,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_66D852F1,RaceChip ECU Tuning Box,136.8,,9.29,,,synthetic,synthetic,synthetic,,0.4
BUILD_0B58D60A,CAR_77821EF2,Skoda,Karoq,10 tsi 110 se 5dr,2017.0,MOD_5CFCA1B9,RaceChip ECU Tuning Box,127.3,,9.69,,,synthetic,synthetic,synthetic,,0.4
BUILD_5C371342,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_3BD6FDD6,Stage 1 ECU Remap — Petrol Turbo,177.4,,8.49,,,synthetic,synthetic,synthetic,297.7,0.4
BUILD_921A0B8B,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_2F757445,Stage 2 ECU Remap — Petrol Turbo,193.9,,8.05,,,synthetic,synthetic,synthetic,334.7,0.4
BUILD_EB0929B3,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_3F8E3EB8,OBD Tune / E-Tune (Remote),172.7,,8.62,,,synthetic,synthetic,synthetic,303.7,0.4
BUILD_2D4A0C58,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_5560E728,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_4862EF6E,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_B9804A92,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_48E0E0DC,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_49BE092A,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F06C0FD8,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_8BCEC7E7,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6386D2E5,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_F48E2A3D,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_2307C72F,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_B33B334F,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_41438916,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_D3C53CC9,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_7F3966DA,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_844B837F,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9E225E72,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_B928492C,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6C0089B5,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_5C4E0959,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_8EF461A5,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_A8124229,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_1DDF5D5E,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_17A1B673,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_5CAE87DB,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_50201C40,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_3E0F0637,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_0B6F34A3,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_34690D29,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_8F973B59,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_BEEC1103,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_C921068B,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_D810020F,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_171298EE,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_32B93BD1,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_040D67C9,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_47ED572B,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_16D9AB5C,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_CCFED849,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_524BF1EB,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_11BB6F77,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_0D10FA70,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_FE1F86A1,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_B329F971,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_711C287F,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_E605B00B,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_AF964E27,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_50B94CF8,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_29DB897F,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_ECBEEAD3,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_2103F34B,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_65ADDEBB,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_FC096A61,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_F9D0D1FD,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6F357A59,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_390A34F6,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_3A8D50B4,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_EEE60B38,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_CF25BC5D,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_EECA78B2,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_16293340,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_F76C15E3,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_56FA5069,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_C10D4966,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_04FC7E4C,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_4D51C7B5,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_DC026867,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_5A686F93,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_EB662F20,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_9A8BF1AF,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_737F171C,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_D14573AB,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9B9C4B3E,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_96C59018,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F8D022FC,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_E72F64B1,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_ECFDC656,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_50F29FAF,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_C274D8AA,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_F667D273,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_0EC81007,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_3EB9A66A,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_B7BFD140,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_41DD0CAE,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_AD467FDC,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_35B81C65,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_054C3ABB,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_FE1DD696,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_BA9A9B3F,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_81E1599B,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_1BB03BE5,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_2A9FC004,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_A2E16580,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_76346359,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_2B2CA285,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_607E7E44,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_102DAE18,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_13D42331,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_86509CDA,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_85D4A676,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_4B2F7555,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_944D23BE,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_B81CDFC7,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_6FA40C3A,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_C8895CBE,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_B9D3002E,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_369BF8BC,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_7DC6D409,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9D142AA8,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_FB09745D,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_08B32668,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_B843FA16,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_89616100,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_88699365,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_B541DC21,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_9498E10F,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_360C7963,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_1899D629,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_F050E773,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_BE71A7F3,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_CD9267E7,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_BA50C9E9,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E13C334A,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_92F3E809,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_E28F1D4D,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_008CC234,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6E2C360E,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_694377EC,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9B688A02,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_C2BCBFA2,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_8123AC3B,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_012976DF,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_1F96726A,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_882AF460,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_FAB74F04,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_0AE71E0C,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_BABC3CA7,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_CFCFEBB7,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_0ED7349B,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_BC06D3C0,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_9177E73D,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_1412507A,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_3E287A97,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_E0397472,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_A026E129,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_F10BF990,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_ADF41670,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_71D2CD73,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_91D159AB,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_26B9E185,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_0F68049B,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_00334855,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_877142AE,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_4D0B8001,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_BD1EE176,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_1BC7B17A,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_3604ADBF,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_EF998685,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_03549FD2,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_E5CADD66,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6242084D,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_509F371D,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_791E52F6,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_CB0EBA00,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_8AACFFB7,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_F4FC9223,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_4610483E,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_770CAEEE,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_B68DA0C7,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_141CC56B,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_572FC46D,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_A83C473C,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_B8482BCE,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_4A44595A,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_39AFF216,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_DBE3AF5D,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_FE10E090,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_E972CB56,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_767549EE,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_83ABA8F7,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6E4F88C7,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_D041BBF6,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_6A8B3D38,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_7F34C8AD,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_4DBE9375,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_D4B3B58A,APR Stage 1 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_A5C63ED8,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_960A8D65,APR Stage 2 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
BUILD_8D73B47D,CAR_0B61D624,Skoda,Kodiaq,15 tsi se 5dr,2017.0,MOD_FFDE90CE,APR Stage 3 ECU Upgrade,,,,,,synthetic,synthetic,synthetic,,0.4
